,DIVISION,SUBDIVISION,PREFIX,MILEPOST,TRACK TYPE,TRACK CODE,SIDE,DEFECT TYPE,SIZE,DATE FOUND,CAR NAME,PREPARED BY,CURVE-TANG,ROADMASTER,JOINT-WELD,ROLLED YEAR,MILL,WEIGHT,MGT,AGE,CUM MGT
4054,AP,KINGSPORT,Z,133.91,SG,M,R,BHB,3.0,04/12/2011,S958,SRS,T,M02,,1997.0,BS,132.0,29.97,15.0,382.1175
4055,AP,KINGSPORT,Z,107.5,SG,M,R,CH,10.0,04/12/2011,S958,SRS,T,M02,,1981.0,UT,132.0,29.97,31.0,641.0583
4056,AP,EASTERN KENTUCKY,0VB,210.4,SD,S,L,SW,2.0,04/12/2011,S994,SRS,T,R03,,1974.0,BS,132.0,0.27,38.0,6.3612
4057,AP,EASTERN KENTUCKY,0VB,208.79,SD,S,L,TDD,10.0,04/12/2011,S994,SRS,T,R03,,1978.0,UT,132.0,0.27,34.0,6.0588
4058,AP,EASTERN KENTUCKY,0VB,199.16,SG,M,R,TW,15.0,04/12/2011,S994,SRS,T,R03,,1987.0,BS,132.0,4.48,25.0,84.0
4059,AP,CUMBERLAND VALLEY,0CV,193.661,SG,M,L,SD,4.0,04/11/2012,S958,SRS,T,R10,,1977.0,UT,132.0,5.33,36.0,122.8032
4060,AP,CUMBERLAND VALLEY,0CV,192.723,SG,M,R,VSH,8.0,04/11/2012,S958,SRS,T,R10,,1977.0,UT,132.0,5.33,36.0,122.8032
4061,AP,EASTERN KENTUCKY,0VB,195.97,SG,M,R,TW,25.0,04/11/2011,S994,SRS,T,R03,,1987.0,BS,132.0,4.48,25.0,84.0
4062,AP,CINCINNATI CORBIN,0KC,32.058,1,M,L,TDD,30.0,04/10/2012,S994,SRS,T,R01,,1985.0,UT,132.0,9.28,28.0,187.0848
4063,AP,KINGSPORT,Z,127.056,SG,M,L,HSH,1.0,04/09/2012,S958,SRS,T,M02,,1995.0,BS,136.0,29.97,18.0,442.3572
4064,AP,CINCINNATI CORBIN,0KC,24.921,SG,M,R,SD,5.0,04/09/2012,S994,SRS,T,R01,,1978.0,UT,132.0,17.22,35.0,391.755
4065,AP,CINCINNATI CORBIN,0KC,12.628,2,M,L,TW,15.0,04/09/2012,S994,SRS,T,R01,,1967.0,UT,132.0,15.27,46.0,379.3068
4066,AP,EASTERN KENTUCKY,0VB,160.76,SG,M,R,BHB,1.5,04/08/2011,S994,SRS,T,R03,J,1994.0,BS,136.0,4.48,18.0,66.1248
4067,AP,KINGSPORT,Z,24.99,SG,M,L,BHB,1.0,04/07/2011,S958,SRS,T,M01,,1997.0,YA,132.0,29.97,15.0,382.1175
4068,AP,EASTERN KENTUCKY,0VB,144.53,1,M,R,SW,1.0,04/07/2011,S994,SRS,T,R03,,1988.0,TH,132.0,2.75,24.0,50.16
4069,AP,EASTERN KENTUCKY,0VB,144.91,2,M,L,TDD,20.0,04/07/2011,S994,SRS,T,R03,,1947.0,UT,132.0,1.31,65.0,29.8025
4070,AP,EASTERN KENTUCKY,0VB,142.5,SG,M,R,TW,10.0,04/07/2011,S994,SRS,T,R03,,1979.0,BS,132.0,4.48,33.0,99.0528
4071,AP,EASTERN KENTUCKY,0VB,144.83,2,M,R,TW,10.0,04/07/2011,S994,SRS,T,R03,,1981.0,UT,132.0,1.31,31.0,28.0209
4072,AP,KINGSPORT,Z,108.894,SG,M,R,EFBW,10.0,04/05/2012,S958,SRS,T,M02,,1995.0,BS,136.0,29.97,18.0,442.3572
4073,AP,CINCINNATI CORBIN,0KC,45.563,SG,M,L,HW,1.0,04/05/2012,S994,SRS,T,R01,,1959.0,UT,132.0,17.22,54.0,427.7448
4074,AP,CINCINNATI CORBIN,0KC,42.847,SG,M,R,SD,6.0,04/05/2012,S994,SRS,T,R01,,1978.0,UT,132.0,17.22,35.0,391.755
4075,AP,KINGSPORT,Z,110.487,SG,M,L,SD,6.0,04/05/2012,S958,SRS,T,M02,,1954.0,UT,136.0,29.97,59.0,724.9743
4076,AP,CINCINNATI CORBIN,0KC,56.644,2,M,R,TDD,15.0,04/05/2012,S994,SRS,T,R01,,1973.0,UT,132.0,15.27,40.0,366.48
4077,AP,KINGSPORT,Z,94.693,SD,S,R,TDD,20.0,04/05/2012,S958,SRS,T,M02,,1993.0,BS,132.0,5.11,20.0,81.76
4078,AP,CINCINNATI CORBIN,0KC,44.217,SG,M,R,TW,10.0,04/05/2012,S994,SRS,T,R01,,1978.0,UT,132.0,17.22,35.0,391.755
4079,AP,CINCINNATI CORBIN,0KC,46.848,2,M,L,TW,20.0,04/05/2012,S994,SRS,T,R01,,1959.0,UT,132.0,15.27,54.0,379.3068
4080,AP,BIG SANDY,CMG,99.9,SD,S,R,TDD,10.0,04/05/2011,S958,SRS,T,G15,,1955.0,UI,132.0,11.54,57.0,282.8454
4081,AP,KD,00C,299.22,SG,M,R,TDD,10.0,04/05/2011,S994,SRS,T,R09,,1996.0,BS,136.0,21.28,16.0,286.0032
4082,AP,KD,00C,296.43,SD,S,L,TDD,30.0,04/05/2011,S994,SRS,T,R09,,1978.0,UT,132.0,3.86,34.0,86.6184
4083,AP,BIG SANDY,CMG,100.42,SD,S,R,TDT,20.0,04/05/2011,S958,SRS,T,G15,,1934.0,UI,131.0,11.54,78.0,198.0264
4084,AP,KINGSPORT,Z,81.556,SG,M,R,EFBW,20.0,04/04/2012,S958,SRS,T,M02,,1993.0,BS,136.0,29.97,20.0,479.52
4085,AP,CINCINNATI CORBIN,0KC,60.234,SG,M,R,SD,5.0,04/04/2012,S994,SRS,T,R01,,1967.0,UT,132.0,17.22,46.0,427.7448
4086,AP,CINCINNATI CORBIN,0KC,64.826,SG,M,L,TDT,10.0,04/04/2012,S994,SRS,T,R01,,1988.0,BS,132.0,17.22,25.0,322.875
4087,AP,CINCINNATI CORBIN,0KC,60.196,SG,M,R,TW,20.0,04/04/2012,S994,SRS,T,R01,,1967.0,UT,132.0,17.22,46.0,427.7448
4088,AP,CINCINNATI CORBIN,0KC,60.144,SG,M,R,TW,45.0,04/04/2012,S994,SRS,T,R01,,1967.0,UT,132.0,17.22,46.0,427.7448
4089,AP,KD,00C,274.29,SG,M,L,BHB,0.5,04/04/2011,S994,SRS,T,R09,J,2004.0,OT,132.0,21.28,8.0,156.6208
4090,AP,S V AND E,CMN,3.37,SG,M,L,HW,3.0,04/04/2011,S958,SRS,T,G15,,1952.0,UI,132.0,3.07,60.0,73.68
4091,AP,S V AND E,CMN,0.81,SG,M,R,SD,16.0,04/04/2011,S958,SRS,T,G15,,1948.0,UI,132.0,3.07,64.0,70.7328
4092,AP,KD,00C,275.71,SD,S,R,TDD,10.0,04/04/2011,S994,SRS,T,R09,,1951.0,UI,132.0,3.86,61.0,91.8294
4093,AP,S V AND E,CMN,6.25,SG,M,L,TDT,10.0,04/04/2011,S958,SRS,T,G15,,1934.0,IN,131.0,3.07,78.0,52.6812
4094,AP,CINCINNATI CORBIN,0KC,67.843,1,M,R,SD,2.0,04/03/2012,S994,SRS,T,R01,,1982.0,BS,132.0,9.28,31.0,198.4992
4095,AP,KINGSPORT,Z,53.81,SD,S,R,TW,10.0,04/03/2012,S958,SRS,T,M01,,1974.0,UT,132.0,5.11,39.0,121.5669
4096,AP,CINCINNATI CORBIN,0KC,82.504,1,M,L,HSH,2.0,04/02/2012,S994,SRS,T,R01,,1963.0,BS,132.0,9.28,50.0,232.0
4097,AP,CINCINNATI CORBIN,0KC,96.989,1,M,R,SD,1.0,04/02/2012,S994,SRS,T,R01,,1983.0,UI,132.0,9.28,30.0,194.88
4098,AP,CINCINNATI CORBIN,0KC,93.461,1,M,R,SD,2.0,04/02/2012,S994,SRS,T,R01,,1982.0,UI,132.0,9.28,31.0,198.4992
4099,AP,KINGSPORT,Z,40.142,SD,S,R,SD,6.0,04/02/2012,S958,SRS,T,M01,,1956.0,UT,132.0,5.11,57.0,125.2461
4100,AP,CINCINNATI CORBIN,0KC,93.99,1,M,L,TW,15.0,04/02/2012,S994,SRS,T,R01,,1981.0,WP,132.0,9.28,32.0,201.9328
4101,AP,CINCINNATI CORBIN,0KC,95.965,1,M,R,VSH,42.0,04/02/2012,S994,SRS,T,R01,,1980.0,UI,132.0,9.28,33.0,205.1808
4102,AP,BIG SANDY,CMG,112.65,SG,M,L,TDD,20.0,04/01/2011,S958,SRS,T,G15,,1998.0,BS,136.0,38.95,14.0,468.958
4103,AP,KD,00C,255.0,1,M,L,BHB,1.0,03/31/2011,S994,SRS,T,R09,,1988.0,TH,132.0,15.97,24.0,291.2928
4104,AP,KD,00C,243.44,SD,S,L,TDD,15.0,03/31/2011,S994,SRS,T,R08,,1977.0,BS,132.0,3.86,35.0,87.815
4105,AP,KD,00C,245.36,SG,M,R,TW,10.0,03/31/2011,S994,SRS,T,R08,,1987.0,AL,132.0,21.28,25.0,399.0
4106,AP,KINGSPORT,Z,11.641,SG,M,R,EFBW,20.0,03/30/2012,S958,SRS,T,M01,,2005.0,OT,141.0,29.97,8.0,220.5792
4107,AP,CINCINNATI CORBIN,0KC,137.296,2,M,R,SD,6.0,03/30/2012,S994,SRS,T,R04,,1963.0,UT,132.0,15.27,50.0,381.75
4108,AP,CINCINNATI CORBIN,0KC,136.771,2,M,R,TW,15.0,03/30/2012,S994,SRS,T,R04,,1968.0,UT,132.0,15.27,45.0,377.9325
4109,AP,CUMBERLAND VALLEY,0CV,192.1,SG,M,L,BRO,,03/30/2011,SERV,H1984,T,R10,W,1977.0,BS,132.0,5.33,35.0,121.2575
4110,AP,CUMBERLAND VALLEY,0CV,192.2,SG,M,L,BRO,,03/30/2011,SERV,H1984,T,R10, ,1977.0,UT,132.0,5.33,35.0,121.2575
4111,AP,CUMBERLAND VALLEY,0CV,193.4,SG,M,R,BRO,,03/30/2011,SERV,H1984,T,R10, ,1977.0,UT,132.0,5.33,35.0,121.2575
4112,AP,PEMBERVILLE,CD,99.0,1,M,R,CH,,03/30/2011,SERV,A8160,T,G95, ,1974.0,UT,132.0,30.44,38.0,717.1664
4113,AP,BIG SANDY,CMG,68.33,1,M,R,SD,60.0,03/30/2011,S958,SRS,T,G05,,1992.0,BS,136.0,26.08,20.0,417.28
4114,AP,KD,00C,228.55,SD,S,R,TDD,10.0,03/30/2011,S994,SRS,T,R08,,1949.0,UT,132.0,3.86,63.0,89.9766
4115,AP,KD,00C,221.41,SG,M,L,TDD,20.0,03/30/2011,S994,SRS,T,R08,,1973.0,BS,132.0,21.28,39.0,506.2512
4116,AP,KD,00C,237.93,SG,M,R,TW,10.0,03/30/2011,S994,SRS,T,R08,,1987.0,AL,132.0,21.28,25.0,399.0
4117,AP,CINCINNATI CORBIN,0KC,133.944,SG,M,L,SD,2.0,03/29/2012,S994,SRS,T,R04,,1981.0,UT,132.0,17.22,32.0,374.7072
4118,AP,BIG SANDY,CMG,54.23,SG,M,L,BHB,1.0,03/29/2011,S958,SRS,T,G05,J,1985.0,BS,136.0,38.95,27.0,767.7045
4119,AP,BIG SANDY,CMG,55.98,1,M,R,EFBW,10.0,03/29/2011,S958,SRS,T,G05,,1984.0,KL,122.0,26.08,28.0,525.7728
4120,AP,BIG SANDY,CMG,61.08,SG,M,R,SD,8.0,03/29/2011,S958,SRS,T,G05,,1972.0,BL,122.0,38.95,40.0,934.8
4121,AP,CUMBERLAND VALLEY,0CV,275.91,SD,S,R,TW,10.0,03/29/2011,S994,SRS,T,R07,,1943.0,UT,122.0,6.63,69.0,141.8157
4122,AP,CUMBERLAND VALLEY,0CV,276.78,SG,M,L,TW,20.0,03/29/2011,S994,SRS,T,R07,,1950.0,UT,132.0,5.33,62.0,125.5748
4123,AP,BIG SANDY,CMG,61.53,1,M,L,VSH,5.0,03/29/2011,S958,SRS,T,G05,,1992.0,BS,136.0,26.08,20.0,417.28
4124,AP,BIG SANDY,CMG,87.243,SG,M,R,BHB,0.75,03/28/2012,S994,SRS,T,G15,J,1998.0,BS,136.0,38.95,15.0,496.6125
4125,AP,CINCINNATI CORBIN,0KC,98.908,1,M,R,TW,10.0,03/28/2012,S994,SRS,T,R04,,1964.0,UT,132.0,9.28,49.0,231.9072
4126,AP,BIG SANDY,CMG,24.71,SG,M,L,HW,3.0,03/28/2011,S958,SRS,T,G05,,1985.0,BS,136.0,38.95,27.0,767.7045
4127,AP,KD,0CO,208.104,SG,M,L,HSH,6.0,03/27/2012,S958,SRS,T,R08,,1965.0,UT,132.0,21.28,48.0,531.1488
4128,AP,S V AND E,CMN,11.24,SG,M,R,SD,2.0,03/27/2012,S994,SRS,T,G15,,1935.0,BS,131.0,3.07,78.0,52.6812
4129,AP,S V AND E,CMN,11.782,SG,M,R,TDD,10.0,03/27/2012,S994,SRS,T,G15,,1939.0,UI,131.0,3.07,74.0,59.0668
4130,AP,BLUE RIDGE,Z,186.1,SD,S,L,VSH,,03/27/2011,SERV,K7086,T,M03, ,1998.0,BS,136.0,6.1,14.0,73.444
4131,AP,BIG SANDY,CMG,8.99,1,M,L,BHB,1.0,03/25/2011,S958,SRS,T,G05,,1972.0,UI,122.0,26.08,40.0,625.92
4132,AP,BIG SANDY,CMG,5.51,1,M,R,CH,12.0,03/25/2011,S958,SRS,T,G05,,1949.0,UI,132.0,26.08,63.0,607.9248
4133,AP,BIG SANDY,CMG,1.57,1,M,R,SD,120.0,03/25/2011,S958,SRS,T,G05,,1952.0,UI,132.0,26.08,60.0,625.92
4134,AP,BIG SANDY,CMG,9.22,1,M,R,TDD,20.0,03/25/2011,S958,SRS,T,G05,,1993.0,BS,136.0,26.08,19.0,401.3712
4135,AP,KD,00C,190.92,SD,S,R,TW,10.0,03/25/2011,S994,SRS,T,R08,,1972.0,BS,132.0,3.86,40.0,92.64
4136,AP,E AND B V,CMO,34.91,SG,M,L,EFBW,20.0,03/24/2011,S958,SRS,T,G20,,1965.0,CO,136.0,13.0,47.0,323.83
4137,AP,KD,00C,190.73,SG,M,R,HSH,1.0,03/24/2011,S994,SRS,T,R08,,1984.0,OT,136.0,21.28,28.0,429.0048
4138,AP,E AND B V,CMO,38.43,SG,M,L,HSH,5.0,03/24/2011,S958,SRS,T,G20,,1958.0,CO,136.0,13.0,54.0,322.92
4139,AP,CUMBERLAND VALLEY,0CV,260.12,SG,M,L,TW,10.0,03/24/2011,S812,SRS,T,R07,,1995.0,UT,132.0,5.33,17.0,75.2063
4140,AP,CUMBERLAND VALLEY,0CV,254.35,SG,M,L,VSH,2.0,03/24/2011,S812,SRS,T,R07,,1943.0,UT,131.0,5.33,69.0,114.0087
4141,AP,BIG SANDY,CMG,67.111,1,M,L,BHB,0.75,03/23/2012,S994,SRS,T,G05,J,1998.0,BS,136.0,26.08,15.0,332.52
4142,AP,CUMBERLAND VALLEY,0CV,264.908,SG,M,L,SD,10.0,03/23/2012,S814,SRS,T,R07,,1951.0,UT,132.0,5.33,62.0,125.5748
4143,AP,E AND B V,CMO,17.65,SG,M,R,SD,8.0,03/23/2011,S958,SRS,T,G20,,1959.0,UI,132.0,13.0,53.0,323.83
4144,AP,CUMBERLAND VALLEY,0PC,228.34,SG,M,L,TDD,20.0,03/23/2011,S812,SRS,T,R07,,1930.0,UT,100.0,5.33,82.0,78.6708
4145,AP,KD,00C,177.06,1,M,L,TW,20.0,03/23/2011,S994,SRS,T,R08,,1957.0,UT,132.0,15.97,55.0,395.2575
4146,AP,CUMBERLAND VALLEY,0CV,249.084,SG,M,R,HSH,2.0,03/22/2012,S814,SRS,T,R07,,1947.0,UT,131.0,5.33,66.0,119.6052
4147,AP,CUMBERLAND VALLEY,0CV,247.234,SG,M,L,SD,12.0,03/22/2012,S814,SRS,T,R07,,1950.0,UT,132.0,5.33,63.0,124.2423
4148,AP,CUMBERLAND VALLEY,0CV,251.631,SG,M,R,SD,12.0,03/22/2012,S814,SRS,T,R07,,1970.0,UT,132.0,5.33,43.0,130.6383
4149,AP,CUMBERLAND VALLEY,0CV,254.091,SG,M,L,SD,12.0,03/22/2012,S814,SRS,T,R07,,1947.0,UT,131.0,5.33,66.0,119.6052
4150,AP,CUMBERLAND VALLEY,0CV,251.023,SG,M,R,SD,432.0,03/22/2012,S814,SRS,T,R07,,1947.0,BS,132.0,5.33,66.0,119.6052
4151,AP,NORTHERN,CJ,68.0,1,M,L,EFBW,10.0,03/22/2011,S994,SRS,T,H75,,1970.0,UI,122.0,26.86,42.0,654.3096
4152,AP,NORTHERN,CJ,25.2,1,M,R,EFBW,20.0,03/22/2011,S994,SRS,T,H75,,1969.0,UI,122.0,26.86,43.0,658.3386
4153,AP,NORTHERN,CJ,71.27,1,M,L,EFBW,30.0,03/22/2011,S994,SRS,T,H75,,1970.0,BL,122.0,26.86,42.0,654.3096
4154,AP,CUMBERLAND VALLEY,0CV,244.07,SG,M,L,HSH,2.0,03/22/2011,S812,SRS,T,R07,,1977.0,UT,132.0,5.33,35.0,121.2575
4155,AP,CUMBERLAND VALLEY,0WM,258.53,SG,M,R,HSH,3.0,03/22/2011,S812,SRS,T,R07,,1977.0,UT,132.0,5.33,35.0,121.2575
4156,AP,ROCKHOUSE,CMO,43.27,SD,S,R,HW,3.0,03/22/2011,S958,SRS,T,G20,J,1949.0,UI,131.0,7.54,63.0,175.7574
4157,AP,ROCKHOUSE,0VG,268.57,SG,M,L,SD,6.0,03/22/2011,S958,SRS,T,G20,,1959.0,DI,132.0,6.09,53.0,151.7019
4158,AP,NORTHERN,CJ,43.53,1,M,L,TDD,10.0,03/22/2011,S994,SRS,T,H75,,1966.0,BL,122.0,26.86,46.0,667.2024
4159,AP,NORTHERN,CJ,27.41,1,M,L,TW,10.0,03/22/2011,S994,SRS,T,H75,,1957.0,IN,132.0,26.86,55.0,664.785
4160,AP,NORTHERN,CJ,89.0,1,M,L,TW,10.0,03/22/2011,S994,SRS,T,H75,,1957.0,BL,132.0,26.86,55.0,664.785
4161,AP,NORTHERN,CJ,44.27,1,M,R,TW,15.0,03/22/2011,S994,SRS,T,H75,,1949.0,UC,132.0,26.86,63.0,626.1066
4162,AP,NORTHERN,CJ,65.17,1,M,L,TW,20.0,03/22/2011,S994,SRS,T,H75,,1982.0,BS,122.0,26.86,30.0,564.06
4163,AP,KD,0CO,201.935,SG,M,L,OAW,20.0,03/21/2012,S958,SRS,T,R08,,1968.0,UT,132.0,21.28,45.0,526.68
4164,AP,BIG SANDY,CMG,58.31,SG,M,R,TDD,20.0,03/21/2012,S994,SRS,T,G05,,2000.0,OT,122.0,38.95,13.0,440.5245
4165,AP,KD,0CO,193.28,SG,M,L,VSH,5.0,03/21/2012,S958,SRS,T,R08,,1970.0,UT,132.0,21.28,43.0,521.5728
4166,AP,COLUMBUS,CK,2.69,2,M,R,EFBW,10.0,03/21/2011,S994,SRS,T,G45,,1981.0,BS,122.0,15.78,31.0,337.5342
4167,AP,COLUMBUS,CD,5.66,2,M,R,EFBW,10.0,03/21/2011,S994,SRS,T,G45,,1949.0,UI,132.0,15.78,63.0,367.8318
4168,AP,CUMBERLAND VALLEY,0WM,250.17,SG,M,L,HSH,3.0,03/21/2011,S812,SRS,T,R07,,1977.0,UT,131.0,5.33,35.0,121.2575
4169,AP,CUMBERLAND VALLEY,0WM,250.16,SG,M,L,HSH,4.0,03/21/2011,S812,SRS,T,R07,,1973.0,UT,131.0,5.33,39.0,126.8007
4170,AP,CUMBERLAND VALLEY,0WM,242.58,SG,M,L,HW,2.0,03/21/2011,S812,SRS,T,R07,,1947.0,UI,131.0,5.33,65.0,121.2575
4171,AP,CUMBERLAND VALLEY,0WM,243.2,SG,M,R,SD,12.0,03/21/2011,S812,SRS,T,R07,,1947.0,UI,131.0,5.33,65.0,121.2575
4172,AP,COLUMBUS,CD,14.7,2,M,L,TDC,20.0,03/21/2011,S994,SRS,T,G45,,1948.0,UI,132.0,15.78,64.0,363.5712
4173,AP,CUMBERLAND VALLEY,0WM,242.81,SG,M,L,TDD,10.0,03/21/2011,S812,SRS,T,R07,,1947.0,IN,131.0,5.33,65.0,121.2575
4174,AP,COLUMBUS,CD,5.64,2,M,R,TW,10.0,03/21/2011,S994,SRS,T,G45,,1953.0,UI,132.0,15.78,59.0,381.7182
4175,AP,COLUMBUS,CD,15.53,2,M,L,TW,30.0,03/21/2011,S994,SRS,T,G45,,1950.0,IN,132.0,15.78,62.0,371.7768
4176,AP,COLUMBUS,CD,10.38,2,M,L,VSH,170.0,03/21/2011,S994,SRS,T,G45,,1984.0,BS,122.0,15.78,28.0,318.1248
4177,AP,BIG SANDY,CMG,17.743,SG,M,R,SD,1.0,03/20/2012,S994,SRS,T,G05,,1984.0,KR,136.0,38.95,29.0,801.9805
4178,AP,BIG SANDY,CMG,5.157,1,M,L,SD,2.0,03/20/2012,S994,SRS,T,G05,,1953.0,UI,132.0,26.08,60.0,625.92
4179,AP,BIG SANDY,CMG,17.74,SG,M,R,TDD,20.0,03/20/2012,S994,SRS,T,G05,,1984.0,KR,136.0,38.95,29.0,801.9805
4180,AP,KD,0CO,201.195,SG,M,R,TDD,20.0,03/19/2012,S958,SRS,T,R08,,1968.0,UT,132.0,21.28,45.0,526.68
4181,AP,CINCINNATI CORBIN,0KC,43.9,SG,M,R,BRO,,03/19/2011,SERV,J4977,T,R01, ,1978.0,UT,136.0,17.22,34.0,386.4168
4182,AP,KINGSPORT,Z,82.97,SG,M,R,BHB,2.0,03/18/2011,S958,SRS,T,M02,J,1999.0,BS,132.0,29.97,13.0,338.9607
4183,AP,COLUMBUS,CD,18.43,2,M,R,BHB,3.0,03/18/2011,S994,SRS,T,G45,J,1983.0,BS,132.0,15.78,29.0,324.9102
4184,AP,CUMBERLAND VALLEY,0WO,246.77,SG,M,R,HW,4.0,03/18/2011,S812,SRS,T,R07,,1935.0,UT,132.0,5.33,77.0,94.3943
4185,AP,COLUMBUS,CD,18.46,2,M,R,TDD,10.0,03/18/2011,S994,SRS,T,G45,,2001.0,BS,132.0,15.78,11.0,154.4862
4186,AP,COLUMBUS,CD,44.5,2,M,R,TDD,10.0,03/18/2011,S994,SRS,T,G95,,1975.0,BS,132.0,15.78,37.0,367.8318
4187,AP,CUMBERLAND VALLEY,0WO,244.19,SG,M,R,TDD,10.0,03/18/2011,S812,SRS,T,R07,,1956.0,UT,132.0,5.33,56.0,131.3312
4188,AP,CUMBERLAND VALLEY,0WO,244.36,SG,M,R,TDD,10.0,03/18/2011,S812,SRS,T,R07,,1953.0,UT,132.0,5.33,59.0,128.9327
4189,AP,KINGSPORT,Z,96.42,SG,M,L,TDD,10.0,03/18/2011,S958,SRS,T,M02,,2002.0,BS,136.0,29.97,10.0,269.73
4190,AP,COLUMBUS,CD,16.87,2,M,R,TDD,20.0,03/18/2011,S994,SRS,T,G45,,1953.0,IN,132.0,15.78,59.0,381.7182
4191,AP,COLUMBUS,CD,18.45,2,M,R,TDD,20.0,03/18/2011,S994,SRS,T,G45,,1998.0,BS,132.0,15.78,14.0,189.9912
4192,AP,CUMBERLAND VALLEY,0WO,244.29,SG,M,R,TDD,30.0,03/18/2011,S812,SRS,T,R07,,1935.0,UT,132.0,5.33,77.0,94.3943
4193,AP,COLUMBUS,CD,44.25,2,M,R,TW,10.0,03/18/2011,S994,SRS,T,G95,,1953.0,IN,132.0,15.78,59.0,381.7182
4194,AP,COLUMBUS,CD,47.27,2,M,L,TW,10.0,03/18/2011,S994,SRS,T,G95,,1953.0,IN,132.0,15.78,59.0,381.7182
4195,AP,COLUMBUS,CD,43.31,2,M,L,TW,15.0,03/18/2011,S994,SRS,T,G95,,1953.0,IN,132.0,15.78,59.0,381.7182
4196,AP,COLUMBUS,CD,47.95,2,M,R,TW,25.0,03/18/2011,S994,SRS,T,G95,,1955.0,UI,132.0,15.78,57.0,386.7678
4197,AP,CUMBERLAND VALLEY,0WO,245.16,SG,M,L,VSH,36.0,03/18/2011,S812,SRS,T,R07,,1927.0,UT,132.0,5.33,85.0,67.9575
4198,AP,CUMBERLAND VALLEY,0WC,256.82,SG,M,R,EFBW,10.0,03/17/2011,S812,SRS,T,R07,,1958.0,UT,132.0,5.33,54.0,132.3972
4199,AP,COLUMBUS,CD,74.03,2,M,R,EFBW,20.0,03/17/2011,S994,SRS,T,G95,,1953.0,BL,132.0,15.78,59.0,381.7182
4200,AP,CUMBERLAND VALLEY,0WC,258.21,SG,M,L,HSH,4.0,03/17/2011,S812,SRS,T,R07,,1955.0,UT,132.0,5.33,57.0,130.6383
4201,AP,COLUMBUS,CD,84.68,2,M,L,HW,3.0,03/17/2011,S994,SRS,T,G95,,1967.0,BL,132.0,15.78,45.0,390.555
4202,AP,COLUMBUS,CD,73.46,2,M,L,HW,5.0,03/17/2011,S994,SRS,T,G95,,1990.0,TH,132.0,15.78,22.0,270.7848
4203,AP,COLUMBUS,CD,76.06,2,M,L,SD,1.0,03/17/2011,S994,SRS,T,G95,,1951.0,IN,132.0,15.78,61.0,375.4062
4204,AP,KINGSPORT,Z,133.96,SG,M,R,SD,24.0,03/17/2011,S958,SRS,T,M02,,1974.0,UT,132.0,29.97,38.0,706.0932
4205,AP,CUMBERLAND VALLEY,0WC,256.38,SG,M,R,TDD,10.0,03/17/2011,S812,SRS,T,R07,,1968.0,UT,132.0,5.33,44.0,131.3312
4206,AP,COLUMBUS,CD,71.15,2,M,R,TDD,15.0,03/17/2011,S994,SRS,T,G95,,1990.0,BS,132.0,15.78,22.0,270.7848
4207,AP,PEMBERVILLE,CD,97.71,1,M,L,TDD,20.0,03/17/2011,S994,SRS,T,G95,,1956.0,BS,132.0,30.44,56.0,750.0416
4208,AP,PEMBERVILLE,CD,88.24,1,M,L,TW,10.0,03/17/2011,S994,SRS,T,G95,,1948.0,UI,132.0,30.44,64.0,701.3376
4209,AP,PEMBERVILLE,CD,95.12,1,M,R,TW,10.0,03/17/2011,S994,SRS,T,G95,,1955.0,UI,132.0,30.44,57.0,746.0844
4210,AP,COLUMBUS,CD,85.01,2,M,L,TW,20.0,03/17/2011,S994,SRS,T,G95,,1956.0,BS,132.0,15.78,56.0,388.8192
4211,AP,CUMBERLAND VALLEY,0WC,256.01,SG,M,L,TW,20.0,03/17/2011,S812,SRS,T,R07,,1977.0,UT,132.0,5.33,35.0,121.2575
4212,AP,PEMBERVILLE,CD,95.49,1,M,L,TW,20.0,03/17/2011,S994,SRS,T,G95,,1953.0,IN,132.0,30.44,59.0,736.3436
4213,AP,E AND B V,CMO,33.929,SG,M,L,BHB,1.0,03/16/2012,S994,SRS,T,G20,J,1987.0,BS,132.0,13.0,26.0,250.12
4214,AP,KD,0KD,251.37,SG,M,L,EFBW,10.0,03/16/2012,S958,SRS,T,R08,,1976.0,UT,132.0,21.28,37.0,496.0368
4215,AP,E AND B V,CMO,31.392,SG,M,R,SD,1.0,03/16/2012,S994,SRS,T,G20,,1935.0,IN,131.0,13.0,78.0,223.08
4216,AP,E AND B V,CMO,27.2,SG,M,R,SD,2.0,03/16/2012,S994,SRS,T,G20,,1945.0,UI,131.0,13.0,68.0,282.88
4217,AP,E AND B V,CMO,31.897,SG,M,L,SD,2.0,03/16/2012,S994,SRS,T,G20,,1945.0,UI,131.0,13.0,68.0,282.88
4218,AP,E AND B V,CMO,33.89,SG,M,L,SD,2.0,03/16/2012,S994,SRS,T,G20,,1944.0,BS,131.0,13.0,69.0,278.07
4219,AP,E AND B V,CMO,38.38,SG,M,L,SD,2.0,03/16/2012,S994,SRS,T,G20,,1975.0,OT,136.0,13.0,38.0,306.28
4220,AP,E AND B V,CMO,33.866,SG,M,L,TW,10.0,03/16/2012,S994,SRS,T,G20,,1974.0,UI,136.0,13.0,39.0,309.27
4221,AP,COLUMBUS,CD,86.1,2,M,L,BHB,1.0,03/16/2011,S994,SRS,T,G95,J,1988.0,BS,132.0,15.78,24.0,287.8272
