,LATITUDE,LONGITUDE,EXCEPTION TYPE
1139,37.357884,82.571563,ALIGNMENT RIGHT
1140,37.357875,82.571581,ALIGNMENT RIGHT
1141,37.357875,82.571581,ALIGNMENT RIGHT
1142,37.35785,82.571697,ALIGNMENT LEFT
1143,37.357847,82.571702,ALIGNMENT RIGHT
1144,37.531251,82.788707,GWR 2ND LEVEL
1145,37.530523,82.788036,RIGHT RAIL CANT
1146,37.53043,82.788376,ALIGNMENT RIGHT
1147,37.530421,82.788401,ALIGNMENT RIGHT
1148,37.530629,82.788658,LEFT RAIL CANT
1149,37.530428,82.788382,LEFT RAIL CANT
1150,37.530201,82.788792,ALIGNMENT LEFT
1151,37.530201,82.788792,ALIGNMENT RIGHT
1152,37.530201,82.788792,ALIGNMENT RIGHT
1153,37.53079,82.788625,GWR 2ND LEVEL
1154,37.530705,82.788631,GWR 2ND LEVEL
1155,37.530752,82.788622,GWR 2ND LEVEL
1156,37.530586,82.788659,LEFT RAIL CANT
1157,37.530486,82.788683,LEFT RAIL CANT
1158,37.530564,82.788661,LEFT RAIL CANT
1159,37.530637,82.788643,GWR 2ND LEVEL
1160,37.53056,82.788648,GWR 2ND LEVEL
1161,37.530388,82.788714,LEFT RAIL CANT
1162,37.530356,82.788721,LEFT RAIL CANT
1163,37.530448,82.788702,LEFT RAIL CANT
1164,37.53056,82.788648,PLG 24 2ND LEVEL
1165,37.530326,82.788665,RIGHT RAIL CANT
1166,37.530509,82.788666,GWR 2ND LEVEL
1167,37.530531,82.788664,GWR 2ND LEVEL
1168,37.53041,82.788697,GWR 2ND LEVEL
1169,37.53041,82.788697,PLG 24 2ND LEVEL
1170,40.085584,83.051471,PROFILE LEFT 62FT
1171,40.085595,83.051474,PROFILE RIGHT 62FT
1172,37.530365,82.78872,GWR 2ND LEVEL
1173,37.530206,82.788795,LEFT RAIL CANT
1174,37.529841,82.788706,RIGHT RAIL CANT
1175,37.530179,82.788794,GWR 2ND LEVEL
1176,37.530205,82.788784,GWR 2ND LEVEL
1177,37.530158,82.788803,GWR 2ND LEVEL
1178,37.53009,82.788871,LEFT RAIL CANT
1179,37.53005,82.788892,LEFT RAIL CANT
1180,37.530431,82.788697,LEFT RAIL CANT
1181,37.530158,82.788803,PLG 24 2ND LEVEL
1182,37.52974,82.789101,RIGHT RAIL CANT
1183,37.529768,82.789003,RIGHT RAIL CANT
1184,37.530141,82.788826,GWR 1ST LEVEL
1185,37.53007,82.788874,GWR 2ND LEVEL
